hash,bech32,name,ticker,valid_meta,itn,impersonator,active_stake,live_stake,owner_stake,delegator,block_epoch,total_block,block,margin,fixed_cost,pledge,reward_amount,pool_fee,reg_time,mithril,ros.0,ros.1,ros.2,ros.3,ros.6,ros.12,ros.18,ros.36,ros.73,cluster_name,cluster_order
467063b09d8a4ff20f2a44caea4695f05e3bdb6079bc710dc5a6bf6c,pool1gecx8vya3f8lyre2gn9w53547p0rhkmq0x78zrw956lkcvn8uyp,Liqwid,LQWD,True,False,False,27813513926485,26580929803762,26562994838645,4,96,2557,32,1,170000000,20000000000000,0,1024797968307,1708100255,False,0,0,0,0,0,0,0,0,0,liqwid.finance,1.0
0019cb5ac91c786a809f4d87622a29d2c7f57f4697f8c8e8457f4de4,pool1qqvukkkfr3ux4qylfkrky23f6trl2l6xjluv36z90ax7gfa8yxt,🌍 PLANETSTAKE 1,STAKE,True,True,False,26594384962425,26578214615495,50039540087,1036,353,11988,21,0.008,340000000,50000000000,7325281523658,168110567231,1596078611,False,0.0389,0.0315,0.0279,0.0283,0.0269,0.0210,0.0225,0.0247,0.0264,planetstake.com,0.0
c473846af5dfa3d56d2bdb765d8a2835be6dcc5c70be5cc4ff136a45,pool1c3ecg6h4m73a2mftmdm9mz3gxklxmnzuwzl9e38lzd4y26qcm8a,Cosmic Asset Stake Pool,COSMC,True,False,False,26549626971809,26558387472736,512228816402,153,333,7241,37,0.025,340000000,300000000000,3759017988944,209139591195,1605826217,False,0.0345,0.0203,0.0198,0.0226,0.0214,0.0232,0.0234,0.0253,0.0259,,
0d25da9f80c78329f00c773d846e01618b1380334d440dbccab3e68b,pool1p5ja48uqc7pjnuqvwu7cgmspvx938qpnf4zqm0x2k0ngkh4lkjx,SITION POOL3,SIPO3,True,False,False,26131721029182,26427544318615,50018478400,560,330,9438,28,0.025,340000000,50000000000,4788876145277,234268511774,1606808269,False,0.0339,0.0277,0.0282,0.0251,0.0221,0.0236,0.0232,0.0241,0.0258,sipo.tokyo,2.0
58494275c20e5786646ccc1f7d19a4c190382f374b0762208d596580,pool1tpy5yawzpetcverves0h6xdycxgrstehfvrkygydt9jcqxwpw3j,MANA,MANA,True,True,False,26634236878148,26259451040174,211179878355,2174,338,8304,28,0.0149,170000000,200000000000,3857790496568,127153830469,1599246253,False,0.0332,0.0227,0.0208,0.0261,0.0226,0.0260,0.0250,0.0252,0.0273,,
39b954dce76567d053913149da772c4d8696fba7ed50ed43326b2538,pool18xu4fh88v4naq5u3x9ya5aevfkrfd7a8a4gw6sejdvjnsrpud2a,,,True,False,False,22935776553291,26110320203044,26110320203044,1,23,894,28,1,340000000,0,0,306390037312,1737323153,False,0,0,0,0,0,0,0,0,0,stake1u8ww9v63kydymm7hslk4mxyte36str9ehdz06lzsu5r4jlq0e2shk,1.0
ff069b3ecf738d4adfe83f7c20c64b82f94f7285ee41eedb2bfd297b,pool1lurfk0k0wwx54hlg8a7zp3jtstu57u59aeq7aketl55hknmmtu0,TANTUM,TNTM,True,False,False,25934488670516,25900784673704,1879863068113,3047,348,9750,22,0.01,170000000,1000000000000,5914392085478,128195110721,1596095271,False,0.0403,0.0256,0.0226,0.0233,0.0249,0.0246,0.0247,0.0263,0.0263,,
39580d748f45b855d81852e334cad199cfbdaa281ed3d81e8a90f8ed,pool189vq6ay0gku9tkqc2t3nfjk3n88mm23grmfas852jruw6fjlkaf,world economic pool,WEP,True,False,False,25386823485364,25392483426550,52415402095,28,279,6174,19,0.05,340000000,50000000000,2880572941708,245232680614,1629166719,False,0.0319,0.0286,0.0262,0.0227,0.0218,0.0223,0.0237,0.0252,0.0260,,
383b795108e351cb68a82f7a25a68d6743be881faddac6f98f2d7d2f,pool18qahj5ggudguk69g9aaztf5dvapmazql4hdvd7v0947j7gy4wqf,Tempus,TMS,True,False,False,24711568843658,25325738603900,72831947450,138,156,1627,27,0.02,170000000,70200000000,598816044171,42706583219,1679899899,False,0.0268,0.0257,0.0284,0.0273,0.0242,0.0240,0.0254,0.0257,0.0255,,
c4ded02c3f7275e4b6157dd164bf941eea0af4596501c5ed16752ed2,pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,NEDSCAVE.IO,NEDS2,True,False,False,25279393469852,25318267263639,1010471068033,1232,347,9367,19,0.015,170000000,1000000000000,4992892235075,175703537348,1596965831,True,0.0366,0.0284,0.0274,0.0260,0.0268,0.0272,0.0245,0.0244,0.0263,nedscave.io,1.0
2d93bd7c54e3bd327c0af41c38ebdb03498df11e5b325aff5789a02d,pool19kfm6lz5uw7nylq27swr367mqdycmug7tve94l6h3xsz64seqtc,Kiln,KILN8,True,False,False,18674522568,25301396968009,443463034,12,1,1,0,0.05,340000000,100000000,17033682,340896509,1720096169,False,0.0017,0,0,0,0.0108,0.0054,0.0036,0.0018,0.0017,kiln.fi,7.0
56b76df4f3653a6faf62f6f6838045cf9f3dde69a1eee353de526ee4,pool126mkma8nv5axltmz7mmg8qz9e70nmhnf58hwx5772fhwgkhk6ag,NAP-Nekota ADA Pool,NAP,True,True,False,25258034663339,25278545735237,52794140761,204,354,11504,25,0.03,340000000,20000000000,7151418720284,340997838351,1596092151,True,0.0391,0.0283,0.0232,0.0215,0.0211,0.0226,0.0238,0.0254,0.0257,publickey.co.jp,0.0
70fc59938b279d245b24a33e93147379a99c1908cd360ad1214ac172,pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0,Bitvavo by Figment 4,BTV4,True,False,False,25173660938925,25173660938925,5191783,3,2,43,26,0.02,170000000,2000000,0,0,1747324959,False,0,0,0,0,0,0,0,0,0,ledger.com,8.0
5ea7e19216d385b2b8066f7423045bdc65a55349847617e9b856a7aa,pool1t6n7rysk6wzm9wqxda6zxpzmm3j6256fs3mp06dc26n6503hhj4,Cardano Dave Pool,DAVE,True,False,False,24775211880481,25152914951198,2000759227,723,71,1088,16,0.01,170000000,2000000000,376189280359,15529891685,1718544750,True,0.0256,0.0270,0.0311,0.0282,0.0276,0.0242,0.0241,0.0250,0.0256,,
dbda39c8d064ff9801e376f8350efafe67c07e9e9244dd613aee5125,pool1m0drnjxsvnlesq0rwmur2rh6lenuql57jfzd6cf6aegj2cv7ugy,Emurgo A,EMURA,True,False,False,24847960801541,25063473909329,4798798762,1424,83,2034,21,0.015,170000000,500000000,749785478551,25188052935,1673471652,False,0.0257,0.0273,0.0266,0.0243,0.0222,0.0243,0.0240,0.0252,0.0256,swimmingpoolop.github.io,13.0
3257f318b0f84542aef842dc86ca362e5f35ce21a827b142233d5b63,pool1xftlxx9slpz59thcgtwgdj3k9e0ntn3p4qnmzs3r84dkx0hccjc,StakePool Service No.5,SPS5,True,False,False,24998375687169,25003040706044,8230526719,316,334,10359,37,0.05,340000000,1000000000,5584958016909,406646392044,1604678920,False,0.0363,0.0200,0.0318,0.0296,0.0268,0.0251,0.0248,0.0246,0.0253,stakepoolservice.com,4.0
86c8a19e4d6227da12d7c9c63c5fd7a83bf227a92089778f7d9ec0f9,pool1smy2r8jdvgna5ykhe8rrch7h4qalyfafyzyh0rmanmq0jxptww7,ZZZ3,ZZZ3,True,False,False,25631128233294,24870201792252,54882414768,217,354,13761,22,0.05,340000000,50000000000,8672225899683,575621221085,1596063631,True,0.0401,0.0346,0.0324,0.0258,0.0259,0.0253,0.0248,0.0248,0.0257,coinzzz.jp,1.0
0cb60fc09323f4e79b4f1a5b18679fa1b050ff978ade725284fded05,pool1pjmqlsyny06w0x60rfd3seul5xc9pluh3t08y55ylhks28jeh7c,RIZIN,RIZIN,True,False,False,24606861854770,24613967472390,379546728022,6,98,2315,26,0.999,200000000000,10000000000,0,897284293383,1705433251,False,0,0,0,0,0,0,0,0,0,,
a4618aa70b8d7ba3be644caaf3d5c7687a6d61e25be503880c44612f,pool153sc4fct34a680nyfj4084w8dpax6c0zt0js8zqvg3sj7wtk486,SASA Stake Pool2,SASA2,True,False,False,24252223241679,24356886244257,2062777473,46,29,615,25,0.03,340000000,80000000,191611863282,15106140089,1736395814,False,0.0245,0.0313,0.0314,0.0306,0.0281,0.0266,0.0249,0.0245,0.0245,,
cad3d1c69faad3a6777143009a367d07bf960a2a621d50bdf215bc0f,pool1etfar35l4tf6vam3gvqf5dnaq7levz32vgw4p00jzk7q7twg2te,POP2,POP2,True,False,False,24323748042395,24320028057729,90985051834,181,354,11945,30,0.05,340000000,50000000000,7106551697914,493779118433,1596064451,False,0.0389,0.0174,0.0200,0.0216,0.0227,0.0235,0.0239,0.0245,0.0259,popool.net,1.0
00beef8710427e328a29555283c74b202b40bec9a62630a9f03b1e18,pool1qzlwlpcsgflr9z3f24fg836tyq45p0kf5cnrp20s8v0psp6tdkx,Blue Cheese Stakehouse,BCSH0,True,True,False,24296682430875,24244820204109,10056630021,831,354,9717,23,0.02,340000000,10000000000,5778182216299,237981136393,1596060871,False,0.0384,0.0127,0.0175,0.0180,0.0229,0.0237,0.0232,0.0242,0.0249,bluecheesestakehouse.com,1.0
bc00a90f9f448be5cfaa4e76dbc13353b83b59cb3f2c5e321555ca28,pool1hsq2jrulgj97tna2femdhsfn2wurkkwt8uk9uvs42h9zs0a783p,JAZZ3,JAZZ3,True,False,False,24169506146614,24177678935793,87343750447,110,354,11069,21,0.05,340000000,50000000000,6501197930385,462142826790,1596064811,False,0.0371,0.0227,0.0221,0.0247,0.0235,0.0234,0.0230,0.0242,0.0245,stake1ux2g76f0l7cv8g6ugzc3q54shlh57sqzad0tydysw7srqpq377vgr,2.0
a56e07cb5cd11a2d2b6bff3c6ecbc7ddc79205e2831560792f06e795,pool154hq0j6u6ydz62mtlu7xaj78mhreyp0zsv2kq7f0qmne2fu4t7y,CTEC Stake Pool,CTEC,True,False,False,24170139370822,24176312237072,31364570805,90,312,11175,27,0.01,340000000,30000000000,5880089620091,164656741173,1614820469,False,0.0364,0.0237,0.0232,0.0231,0.0219,0.0215,0.0231,0.0254,0.0271,crown-tech.co.jp,0.0
d4a3b639d0f0b050cbfc25dad467af58355f31edbc4959db1cc59051,pool16j3mvwws7zc9pjluyhddgea0tq647v0dh3y4nkcuckg9znjcun2,Into the Cryptoverse #3,ITC3,True,False,False,24361607521623,24098732063723,100007471898,4388,259,7893,21,0.0399,340000000,100000000000,3780293957551,244651588150,1637631837,False,0.0326,0.0157,0.0152,0.0165,0.0186,0.0217,0.0227,0.0248,0.0255,itcpool.github.io,4.0
b5a1a820cc3783a4e637bce79d1cc2774b241c08251e45c5d1f8f3f6,pool1kks6sgxvx7p6fe3hhnne68xzwa9jg8qgy50yt3w3lrelvns7390,Lido Nation,lido,True,False,False,24056158429518,24060390412674,61771922953,293,204,3268,14,0.02,200000000,60000000000,1335480195959,92902236013,1604353331,False,0.0288,0.0207,0.0213,0.0222,0.0229,0.0244,0.0241,0.0267,0.0273,,
ec128b017b97390c7d06f28c11302e8c748b73f8bae0b818bf848bc0,pool1asfgkqtmjuusclgx72xpzvpw336gkulchtstsx9lsj9uqzjckv0,BASHO,BASHO,True,False,False,24154019909327,24012334057600,561681829,57,294,6065,27,0.03,340000000,4000000,2970367380709,191480827056,1622201544,False,0.0326,0.0190,0.0265,0.0240,0.0239,0.0239,0.0246,0.0236,0.0254,ibexpool.com,0.0
4fed869a5ec03504a3f54f246a3c2a793e0449eab21cc4caa8a39558,pool1flkcdxj7cq6sfgl4fujx50p20ylqgj02kgwvfj4g5w24s6th8vz,U0001,U0001,True,False,False,23928448052068,23934842856033,11473111376,11,147,1570,21,0.1,340000000,50000000,531113521043,107762944356,1685879121,False,0.0253,0.0168,0.0208,0.0242,0.0236,0.0217,0.0225,0.0225,0.0237,,
538299a358e79a289c8de779f8cd09dd6a6bb286de717d1f744bb357,pool12wpfng6cu7dz38yduaul3ngfm44xhv5xmech68m5fwe4wu77udd,Apex Stake Pool,APEX,True,False,False,23667379445449,23845866799148,50890512051,524,255,3180,26,0.02,200000000,50000000000,1520718440384,101448111015,1613922021,True,0.0337,0.0178,0.0262,0.0253,0.0256,0.0255,0.0257,0.0252,0.0245,,
9679eaa0fa242a9cdae4b030e714b66c0119fc9b3f7564b8f03a5316,pool1jeu74g86ys4fekhykqcww99kdsq3nlym8a6kfw8s8ff3vskad70,Kaizen Crypto Stake Pool,KAIZN,True,True,False,23402476896894,23590067886099,51020838216,2869,354,11055,25,0.025,340000000,50000000000,7165378124255,304181386234,1596158611,False,0.0406,0.0261,0.0223,0.0207,0.0229,0.0231,0.0224,0.0243,0.0256,kaizencrypto.com,0.0
43a7cf27c04747c306e744e3c51c01bb01c64e5a8e7e46c46f9cdbdc,pool1gwnu7f7qgaruxph8gn3u28qphvquvnj63elyd3r0nndacj9g9pa,JAZZ2,JAZZ2,True,False,False,23606056196275,23561386082518,86197644210,131,354,9291,32,0.05,340000000,50000000000,5762651597337,422996046645,1596064551,False,0.0394,0.0148,0.0201,0.0220,0.0215,0.0236,0.0220,0.0235,0.0246,stake1ux2g76f0l7cv8g6ugzc3q54shlh57sqzad0tydysw7srqpq377vgr,0.0
571b0be3f126255004d9828f37f11026551b9ca391c4aed3b05d6a75,pool12udshcl3ycj4qpxes28n0ugsye23h89rj8z2a5ast4482m08xe7,QQQ,QQQ,True,False,False,23431408763021,23540583804336,147551185340,28,311,8489,21,0.9999,35000000000,0,108638442,4530248081663,1615207291,False,0.0000,0,0,0,0,0,0,0,0,desayuno11.github.io,0.0
cf7249855783f4ca98e0d5249da8c0c362dc1de36294f46ccc720fba,pool1eaeynp2hs06v4x8q65jfm2xqcd3dc80rv220gmxvwg8m5sd6e7a,Midnight ▫ 0% fee,HODLR,True,False,False,23570573107308,23473436593898,25066858057,385,143,2170,16,0,170000000,25000000000,827253511099,30805571769,1625801377,True,0.0281,0.0204,0.0205,0.0264,0.0279,0.0285,0.0271,0.0267,0.0276,hodlerstaking.com,0.0
dd7330d29709deb4e8dff5b49d50b174c9c884678992cca4a68d96d7,pool1m4enp55hp80tf6xl7k6f6593wnyu3pr83xfvef9x3ktdw9m0em5,AzureADA2,AZUR2,True,False,False,23468002131261,23450572861959,2903912827391,3807,330,8018,15,0.02,340000000,1500000000000,3954740008462,194875588473,1607063091,False,0.0345,0.0210,0.0216,0.0234,0.0223,0.0239,0.0223,0.0249,0.0257,azureada.com,2.0
91ab082852ea331c39eebae35a3e2a390ea26423d82a91c72a02fb85,pool1jx4ss2zjage3cw0wht3450328y82yeprmq4fr3e2qtac2rhezkv,ZZZ5,ZZZ5,True,False,False,23395504682331,23392424093514,54240166372,309,354,12484,19,0.05,340000000,50000000000,8524513178453,568211538788,1596063911,True,0.0414,0.0246,0.0284,0.0279,0.0240,0.0238,0.0242,0.0239,0.0252,coinzzz.jp,4.0
a95b4f891edea1c877954d48968968b2c91a80786858d89110caf7f9,pool149d5lzg7m6susau4f4yfdztgkty34qrcdpvd3ygsetmljgxxf8g,❄TERA #3❄,TERA3,True,False,False,23420083321129,23373810515124,331817287,1308,259,8144,19,0,340000000,200000000,4067014255099,87712881218,1637921278,False,0.0335,0.0238,0.0296,0.0273,0.0273,0.0252,0.0245,0.0241,0.0261,git.io/JItdr,2.0
d81407a659b5a9f59e4ab0c644d06c71a82afe9f78f5d4def27ed685,pool1mq2q0fjekk5lt8j2krryf5rvwx5z4l5l0r6afhhj0mtg23ylyuk,"KORA Labs, LLC",KORA,True,False,False,23031433540748,23287969918378,314530008227,34,178,2989,22,0.02,340000000,150000000000,1161006097415,83453911055,1666102447,False,0.0275,0.0360,0.0291,0.0303,0.0258,0.0255,0.0244,0.0254,0.0261,,
fdd8140cffbc13abbe2c28806dfaa1eea23698d527196025d55b0a9e,pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,OSAKA-Pool,OSAKA,True,False,False,23187008297706,23191121957875,2855272594,110,332,5605,24,0.03,340000000,1000000000,2941230233015,203168737064,1606292128,False,0.0365,0.0208,0.0259,0.0235,0.0252,0.0240,0.0241,0.0248,0.0257,,
9b97ad981c8456110e17b1297a58961147209b7dc0d8e78b44ed8bcb,pool1nwt6mxqus3tpzrshky5h5kykz9rjpxmacrvw0z6yak9uk5p5045,DigitalAssetNews Two,DNEWS,True,False,False,23006382056291,22961237320486,40320992855,2864,316,6704,20,0.05,340000000,40000000000,3347228699576,282950944725,1612554617,False,0.0344,0.0241,0.0281,0.0283,0.0247,0.0246,0.0248,0.0247,0.0256,danteachescrypto.com,1.0
727ceb44ef548cbb6f36d7023dfbd8400d48aea0c84b675beff1dd12,pool1wf7wk3802jxtkmek6uprm77cgqx53t4qep9kwkl078w3yw0ff69,DigitalAssetNews,DNEWS,True,False,False,23001101601254,22854018274118,75035212650,3443,329,7457,22,0.05,340000000,75000000000,3869180029583,315052829458,1606878406,False,0.0350,0.0249,0.0233,0.0224,0.0225,0.0234,0.0228,0.0246,0.0253,danteachescrypto.com,0.0
bdadf198bdc79d4f37c5dcd9ed0cdf402bdc2299c3ae4c87d688a6fe,pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,AzureADA3,AZUR3,True,False,False,22767051944327,22755122850700,1546924340626,2568,297,6937,26,0.02,340000000,1000000000000,3281556601470,166918495035,1602634435,True,0.0341,0.0284,0.0296,0.0258,0.0243,0.0239,0.0256,0.0256,0.0265,azureada.com,1.0
47605a7c1fc5e8195335fb91e3a0df07adb2993c1a5b4a78d55a1d6a,pool1gas95lqlch5pj5e4lwg78gxlq7km9xfurfd557x4tgwk5kktd04,NEDSCAVE.IO,NEDS3,True,False,False,22670024431905,22674351189554,1005345624852,653,296,5510,19,0.015,170000000,1000000000000,2690088493947,127112319761,1615423947,True,0.0340,0.0280,0.0298,0.0276,0.0256,0.0245,0.0238,0.0249,0.0252,nedscave.io,2.0
75edaff5db48aa20512e3891747c2a8d68a44f65122142cc1d4dc393,pool1whk6lawmfz4zq5fw8zghglp23452gnm9zgs59nqafhpexwcvute,Watashitachi1,WA1,True,False,False,22473408533532,22467804805576,77942182635,109,354,11213,23,0.048935,340000000,50000000000,6854778561653,472420457353,1596077391,False,0.0390,0.0133,0.0201,0.0227,0.0253,0.0233,0.0225,0.0247,0.0243,staking.cardanofun.com,1.0
00beef0a9be2f6d897ed24a613cf547bb20cd282a04edfc53d477114,pool1qzlw7z5mutmd39ldyjnp8n650weqe55z5p8dl3fagac3ge0nx8l,Blue Cheese Stakehouse,BCSH,True,True,False,22468935454439,22240669097069,10065132958,1090,354,8612,12,0.02,340000000,10000000000,5134415828120,224949385122,1596060831,True,0.0380,0.0183,0.0282,0.0280,0.0238,0.0248,0.0256,0.0250,0.0258,bluecheesestakehouse.com,0.0
bbe8aaed7d10e53102f4cd78fd3e504d8ff0c0009243da208893b970,pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,JAZZ,JAZZ,True,False,False,22208078466828,22212090323610,89039244117,154,354,9109,22,0.05,340000000,50000000000,5566941685029,412869694173,1596064791,False,0.0393,0.0157,0.0168,0.0194,0.0220,0.0222,0.0232,0.0240,0.0251,stake1ux2g76f0l7cv8g6ugzc3q54shlh57sqzad0tydysw7srqpq377vgr,1.0
e2c17915148f698723cb234f3cd89e9325f40b89af9fd6e1f9d1701a,pool1utqhj9g53a5cwg7tyd8neky7jvjlgzuf470adc0e69cp5uuquzx,Haskell CI Support Pool,ZW3RK,True,False,False,22056231798129,22042248524232,133630154183,84,308,4501,25,0.01,340000000,75000000000,2099269798033,125188536018,1613920162,True,0.0319,0.0284,0.0267,0.0245,0.0257,0.0248,0.0257,0.0245,0.0257,,
765e6963038b3152067bb8a08707d0306045f0ed5b1f02641b58fff6,pool1we0xjccr3vc4ypnmhzsgwp7sxpsytu8dtv0syeqmtrllvcex68q,JUNO stake pool,JUNO,True,False,False,21863759593779,21874358519807,200317074305,185,343,4342,12,0.035,170000000,200000000000,2015717969940,147982440460,1596066851,True,0.0317,0.0250,0.0239,0.0243,0.0261,0.0259,0.0264,0.0262,0.0269,,
c04742e0e70c0f52950b465038ef97c7c7e6fe71a20bd88c1b655b63,pool1cpr59c88ps8499gtgegr3muhclr7dln35g9a3rqmv4dkxg9n3h8,Open Source Software Fund,LACE,True,False,False,21863383427920,21867230551487,117335007431,247,229,1835,24,0.01,170000000,75000000000,795023399217,69084277241,1613684433,False,0.0305,0.0256,0.0251,0.0225,0.0248,0.0242,0.0245,0.0249,0.0253,,
dddce8834df02109524aeb5afa0fd820fc29920eca91a63551ecc26a,pool1mhww3q6d7qssj5j2add05r7cyr7znyswe2g6vd23anpx5sh6z8d,GimbalPool,GMBL,True,False,False,22398946319039,21706060129849,19156649563,189,270,3417,21,0.0314159,340000000,18000000000,1471621717281,138643027552,1617143749,False,0.0280,0.0193,0.0170,0.0212,0.0234,0.0228,0.0234,0.0223,0.0237,,
4ee9e4c2ec6fc68850330dbc75ccd7ebf7951f20e1085d324f36cf44,pool1fm57fshvdlrgs5pnpk78tnxha0me28equyy96vj0xm85gy5chv0,banderini,BANDA,True,False,False,21268291535617,21312907331692,406781644680,2311,327,7623,18,0.009,340000000,400000000000,3997794577607,131329073389,1597913791,False,0.0357,0.0306,0.0245,0.0221,0.0227,0.0222,0.0224,0.0246,0.0259,,
8bf11b20369617d452af97a060247fbc361c69a7e3e7e96b03d97a42,pool130c3kgpkjctag540j7sxqfrlhsmpc6d8u0n7j6crm9ayy75mkpt,TOIRO Pool,TOIRO,True,False,False,21263281631154,21270386970305,30906256224,4,26,536,26,0.9999,20000000000,100000000,0,176725072630,1738489114,False,0,0,0,0,0,0,0,0,0,,
c3798f717a40ee027583dee28161a9a812d84ade635d8310b878e892,pool1cduc7ut6grhqyavrmm3gzcdf4qfdsjk7vdwcxy9c0r5fyaxh2sq,cexplorer.io,POOLS,True,False,False,21246760669113,21255092478641,26065012253,292,316,5122,15,0.0189,340000000,10000000000,3594206537151,188791418536,1596100051,False,0.0395,0.0255,0.0262,0.0265,0.0243,0.0252,0.0242,0.0249,0.0264,cardanians.io,2.0
4a2aa209e00f2926bd0d8a286592bbdea4d35a593c05d41efe29e642,pool1fg42yz0qpu5jd0gd3g5xty4mm6jdxkje8szag8h798nyyxw6zd3,CCJ3,CCJ3,True,False,False,21219763730598,21220798315635,100001440401,152,354,9968,25,0.048,170000000,100000000000,6210465593899,412906292740,1596637311,False,0.0393,0.0266,0.0242,0.0250,0.0247,0.0245,0.0238,0.0244,0.0253,cardano.ipclub29.com,4.0
31415926227256e22339e7edc3997f23b6bd89c6959488a4519537f7,pool1x9q4jf3zwftwygeeulku8xtlywmtmzwxjk2g3fz3j5mlwjqnr3p,314 Pool - 314pool.com,314,True,False,False,21148483720137,21206202944888,59472845637,44,189,2653,30,0.03,340000000,25000000000,1021612666856,95023299158,1658459679,False,0.0250,0.0242,0.0267,0.0230,0.0213,0.0227,0.0236,0.0241,0.0224,,
96840eba5a4d0ff0d42f7ad5ac83343a0c6a87b1c71bf106cc544855,pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd,Cardano GURU Pool,GURU,True,False,False,21180118971236,21188561164032,62489916892,715,353,10773,16,0,813000000,25000000000,6101391839133,295153841597,1596067031,False,0.0383,0.0282,0.0277,0.0286,0.0260,0.0263,0.0256,0.0249,0.0257,,
32ae538b59a19834504e8b22dff0f703572d7ee1d0e2ea233e1b300c,pool1x2h98z6e5xvrg5zw3v3dlu8hqdtj6lhp6r3w5ge7rvcqcx3pafq,KTN4,KTN4,True,False,False,21111857379420,21117875247368,80230558356,54,354,8370,23,0.05,340000000,50000000000,5259669483426,396421530135,1596064451,True,0.0387,0.0188,0.0231,0.0209,0.0202,0.0232,0.0226,0.0221,0.0236,katanapool.com,0.0
9ad2692a4865c5999f27d65baf170be5ba38b25489c8e21007193edd,pool1ntfxj2jgvhzen8e86ed679ctukar3vj538ywyyq8ryld66jj4sx,XRAY | Network,XRAY2,True,False,False,21131578269887,21108762339201,1001731316,1806,281,9153,22,0.01,340000000,1000000000,4727549439150,102927238550,1622534781,False,0.0341,0.0284,0.0254,0.0269,0.0246,0.0244,0.0228,0.0240,0.0254,xray.app,1.0
f2fa0dfea7f4caba8cbdd042c4940c783ee57f9516062725b04e19a3,pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,PSILOBLOX,PSB,True,False,False,21082767318650,21067802386501,53470705737,1463,272,4967,19,0.0169,240000000,50000000000,2171494140836,110473981206,1617441276,True,0.0310,0.0238,0.0257,0.0242,0.0245,0.0259,0.0256,0.0256,0.0265,,
07ac7dee6c82177096b70ccf21cfb8965c1fb08e079f9ca4af4b2b3e,pool1q7k8mmnvsgthp94hpn8jrnacjewplvywq70eef90fv4nu7gedzp,Logical Mechanism,LOGIC,True,False,False,20884374312431,20891631430917,168689448485,58,198,3371,26,0.02,340000000,100000000000,1391157430840,94888323438,1607011770,False,0.0291,0.0197,0.0217,0.0194,0.0234,0.0229,0.0229,0.0255,0.0257,,
f839821b8c95969d853e4b547952b84a3bb20cd96c6b564ddfd95c0b,pool1lqucyxuvjktfmpf7fd28j54cfgamyrxed344vnwlm9wqkwjeqwk,StakePool Service No.3,SPS3,True,False,False,20703702672359,20709386963820,7186237217,219,334,8296,14,0.05,340000000,1000000000,4547312869049,352333875986,1604661931,False,0.0352,0.0180,0.0187,0.0205,0.0237,0.0233,0.0237,0.0243,0.0251,stakepoolservice.com,2.0
09612bc8cf646ded39886839e962d050fb53b81fbe3487eed973554b,pool1p9sjhjx0v3k76wvgdqu7jcks2ra48wqlhc6g0mkewd25k3zcymy,Watashitachi2,WA2,True,False,False,20685065290999,20700221504143,52733345013,221,354,9718,17,0.048935,340000000,50000000000,5676375703708,412255904401,1596077391,False,0.0384,0.0266,0.0236,0.0222,0.0233,0.0229,0.0234,0.0243,0.0244,staking.cardanofun.com,0.0
936f24e391afc0738c816ae1f1388957b977de3d0e065dc9ba38af8d,pool1jdhjfcu34lq88rypdtslzwyf27uh0h3apcr9mjd68zhc69r29fy,Nu.Fi & AdaLite 5,NUFI5,True,False,False,20667435952998,20649680518512,1002830907,3265,334,8605,12,0.03,340000000,1000000000,4836178644645,262177801487,1605013660,False,0.0375,0.0318,0.0292,0.0279,0.0257,0.0239,0.0249,0.0245,0.0257,nu.fi,4.0
b4ae1414f2bede7e4008ac2f431730ed0b4e848ef501811241889554,pool1kjhpg98jhm08usqg4sh5x9esa595apyw75qczyjp3z24g0cdate,,,True,False,False,21028376817433,20443347422191,945030389,3,34,787,15,0.06,170000000,100000000,253871815591,21644583959,1734615035,False,0.0234,0.0324,0.0299,0.0295,0.0245,0.0216,0.0221,0.0234,0.0234,,
14cb7963696b6f80abb2298dc60bc2abc7d813abb23ac19c6420bca0,pool1zn9hjcmfddhcp2aj9xxuvz7z40rasyatkgavr8ryyz72qdfwtrj,Plush Pool,PLUSH,True,False,False,20338594769427,20353958642498,1025153179957,2758,330,9071,19,0,340000000,1000000000000,4816743668678,142925438422,1606706260,False,0.0357,0.0143,0.0209,0.0213,0.0207,0.0224,0.0223,0.0230,0.0250,,
de950fe87de4b25c5a63b5ddf89578adf92e36cdf2035f1da11797d4,pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,Node Networks,NODE,True,False,False,20045747793730,20035593050178,152262601778,4236,354,11214,20,0.0089,340000000,135000000000,7051670377291,169183882954,1596154471,False,0.0408,0.0169,0.0184,0.0189,0.0210,0.0212,0.0221,0.0235,0.0255,,
