"hash_id","amount","epoch_no"
"28344","18221241863",572
"1406","4990096287545",572
"120","3794073738",572
"65480","1239762528911",572
"52839","267474219",572
"3554","14098360045928",572
"6902","1129755946",572
"8939","279271372767",572
"2022","1366510226793",572
"1570","129203288167043",572
"43955","50182001614",572
"21921","1261308042036",572
"83674","19140157026",572
"59340","12532844875",572
"6","32948330279451",572
"17426","627285443",572
"7623","1057092203884",572
"273","33153298229",572
"49580","49329798490",572
"85590","138353791546",572
"46759","50927386386",572
"96355","6930140032299",572
"12118","3707028722",572
"1915","1113669267363",572
"42","67919705942409",572
"53162","890539605537",572
"457","91733041080",572
"108565","11636956007",572
"5356","176286041741",572
"16114","26123130953",572
"6857","228162301531",572
"4020","313867437066",572
"35014","35826425447",572
"33797","30393166412",572
"10648","2136695551",572
"6487","416781368230",572
"1931","2110433215300",572
"18248","184063909827",572
"845","5377068582065",572
"3505","85203230104",572
"20086","35463004",572
"483","444376115",572
"113741","38750459",572
"3101","318453313142",572
"32157","363624750885",572
"17456","14613845726",572
"11966","79928517286",572
"33591","21897734545",572
"59559","6510664",572
"43327","53684454423",572
"94480","5389360321753",572
"35631","1298166998587",572
"948","260431049928",572
"10366","1367905910149",572
"56879","32962593008",572
"62347","6588613",572
"38219","6102153847",572
"43538","2387997140",572
"1138","356789131944",572
"102611","13911694406",572
"2794","2557078031955",572
"169","21406030759",572
"3416","21001377183989",572
"1764","228737855640",572
"36998","557346363550",572
"28057","439503871058",572
"5097","32319354344",572
"53266","3883383629",572
"2745","7121005",572
"11300","16124032607",572
"59031","16359583122",572
"22733","11147160",572
"59113","5292530307",572
"79645","123418215797",572
"41446","10843934592731",572
"18119","28374137779",572
"33260","49039035425",572
"271","4633512838965",572
"51502","479844680932",572
"51651","73049382776",572
"55927","25215771132",572
"5706","74369348760",572
"74913","20655405233",572
"315","17393712215329",572
"92","309918839",572
"55318","36819659266",572
"52","63233922867",572
"38502","141101145359",572
"2735","539361957521",572
"12198","382289663660",572
"99","2003387556803",572
"58465","45385846067",572
"46549","9156392094",572
"7489","29354907812",572
"1240","19552461985",572
"1136","233283921517",572
"29313","25975296495",572
"14598","472447195483",572
"8091","53831396",572
"3277","426776854044",572
"9031","206680913893",572
"3576","29380627540317",572
"18649","296542637898",572
"97946","233738938164",572
"55881","13666456410984",572
"14787","20423957913",572
"1640","25677807994148",572
"16750","59500752564",572
"86092","184913064",572
"5260","767359724834",572
"60897","15257421138",572
"15397","516508379",572
"2580","273727933292",572
"38274","45784574650",572
"73130","3564964600",572
"32330","72677596713",572
"275","6612507312",572
"86087","30170659450",572
"54051","72622034600",572
"82143","21622794577",572
"8754","5580931869",572
"385","31064675277444",572
"835","88188653908537",572
"146","23362070758391",572
"80288","1364993561323",572
"45460","8102279896",572
"38706","73766386337",572
"112605","22551996142",572
"31935","18612446074",572
"49339","101291172679",572
"1","59059872537867",572
"1772","2582702408096",572
"111564","32429713",572
"38519","6716344549",572
"45666","119721358183",572
"37317","171101453631",572
"15647","15879056990158",572
"100927","38772326719",572
"25481","1927980003",572
"43191","200113585738",572
"35201","28210484",572
"85501","10044716662",572
"22534","3503470654",572
"2244","20588908713",572
"42808","2526623137",572
"38581","382647526440",572
"32525","50396604361",572
"15487","4027427474414",572
"646","262813594",572
"22676","1255046723",572
"15848","78587404054",572
"979","11515038270669",572
"1998","76655959406",572
"47111","422535858",572
"20959","1584877372143",572
"8709","14632443",572
"108978","11283101713",572
"1884","5673626457542",572
"108856","1858423888",572
"111537","19013775",572
"94519","1457635637986",572
"9814","149597825383",572
"247","723180735938",572
"8893","11909292015",572
"12160","341139502542",572
"640","55083170363501",572
"371","7367060429677",572
"1438","1090275409232",572
"53667","3247925336108",572
"57248","35780345566",572
"1865","7907592777",572
"3126","380059048877",572
"7965","465088117232",572
"5341","28570467207",572
"11248","137742450883",572
"22831","6462639153",572
"21684","65323363207",572
"45276","98253314430",572
"33604","938944572",572
"3293","183368550188",572
"3372","196383864087",572
"94250","51852223",572
"2188","4062497805",572
"53656","10666616634",572
"59","629973162471",572
"41892","4163737992",572
"612","228782246436362",572
"61104","36239644190",572
"26841","84336961",572
"154","1251784699241",572
"88","724302496970",572
"49344","152248048899",572
"46276","66864745183",572
"1508","196611916036",572
"49791","43671252567",572
"960","403838282200",572
"3206","523328229367",572
"102801","357073442498",572
"14704","43091666752644",572
"594","383664182",572
"64252","1265170361",572
"3241","2484242589544",572
"28717","74378982467",572
"5528","1947263261486",572
"40368","741919300097",572
"3813","104001200",572
"68","5662041625788",572
"30753","26497781604",572
"17092","754101792252",572
"3025","1091874722",572
"30538","2325938212110",572
"7757","328360143",572
"35761","3214660072",572
"32270","485958029410",572
"6227","166379055819",572
"22592","85253277",572
"2777","711833518412",572
"51011","249454336",572
"27296","1875967247399",572
"957","7933993872822",572
"1040","39634257510",572
"46063","45072254271",572
"22773","591079698005",572
"17023","826642168",572
"55728","135523273",572
"2814","3319830097641",572
"1948","408533044722781",572
"62619","26606753810",572
"41828","288151561180",572
"778","346494367813",572
"23","4937738806071",572
"48220","26459586",572
"27045","61080026385",572
"7837","104441600885",572
"48656","2403636915",572
"54064","48200603674",572
"43792","15265902385",572
"14458","23843434133",572
"55382","72423290",572
"53308","279770285473",572
"3214","1028015039997",572
"15990","30189923785",572
"99735","15432353946",572
"34910","169901939966",572
"15340","126765061503801",572
"51032","10303884134408",572
"40494","11562612934",572
"1236","539005634800",572
"14552","14774652",572
"3511","640539762894",572
"40286","1829846928958",572
"11434","591415042299",572
"51818","1261185606",572
"55679","92823088937",572
"7599","737271268671",572
"59045","15027494279",572
"20437","232741946590",572
"9621","350169464",572
"22570","24270451650800",572
"43317","82017039903",572
"14834","136819244765",572
"278","66872012398213",572
"28","1035524132169",572
"3590","71862813022",572
"78037","37265282",572
"51067","2628288012",572
"37045","15817749010438",572
"99518","1577942226",572
"66308","591588259",572
"21756","555981483",572
"3801","342236667197",572
"52901","45051411962",572
"33499","1805265950",572
"59403","2751580906316",572
"75830","25691668014",572
"44748","6909648780426",572
"16727","167905665956",572
"38710","366355308",572
"50669","645303070830",572
"1913","717354741982",572
"923","256587662564",572
"298","102619983397",572
"36","1304041",572
"24148","242466238",572
"41458","12238625",572
"33851","466993362261",572
"5608","145340454",572
"351","23310646998482",572
"38","11024832507505",572
"9493","12619591060017",572
"3786","1098274174617",572
"109","8817040",572
"79641","31064522933",572
"108082","11697585834",572
"1776","1505663663281",572
"42031","219412206271724",572
"71284","962996894009",572
"4073","3565585",572
"1414","6073886581632",572
"3540","254412720037",572
"34","46899972006538",572
"54937","69680832184",572
"10435","14028583925",572
"32452","11794316706",572
"15441","7553905056855",572
"56969","22081947487",572
"18909","19917732156677",572
"54899","1867232756",572
"79524","44945069279",572
"28641","105278489322",572
"1003","10319702928420",572
"60709","2539046713",572
"269","1452956871",572
"112610","6853280639",572
"49845","98054128555",572
"73206","804517647821",572
"79824","11640401606",572
"38145","85719587653",572
"712","2408385008425",572
"40561","2070556602351",572
"40181","714011093811",572
"11","185487295403268",572
"130","20175402599",572
"13112","55452940354",572
"43193","511741689603",572
"12075","78097947897",572
"80499","22387769409837",572
"51674","15280499003965",572
"51972","5328846935",572
"4010","1441131977497",572
"46035","329369103864",572
"23770","58115429668687",572
"51496","2766504048541",572
"17112","168543334037",572
"15644","343911838158",572
"2211","577546635181",572
"25836","676052173459",572
"48865","33351469",572
"977","1122757860513",572
"438","5252094406105",572
"2640","794662498866",572
"77496","846035317",572
"609","318260160132",572
"40143","440792701",572
"101079","1869499329",572
"38607","445671303419",572
"7746","1597582069017",572
"155","85385604532401",572
"66183","3884328695",572
"37057","51986657289",572
"3864","136132597426",572
"43348","1594836379",572
"24322","3293679665400",572
"46667","27744421849",572
"7627","56277326376",572
"1069","1819137425393",572
"49127","2277369030",572
"21852","17980775197",572
"197","44346013837841",572
"3282","20174031486026",572
"5521","383549010261",572
"902","2628694",572
"85858","55495242703",572
"24914","89481793124",572
"43500","416400812",572
"36915","2212448452",572
"14324","253877392363",572
"99845","3186306172",572
"2084","4226910680465",572
"71645","77468657548",572
"13381","11949483807",572
"30226","9049951893",572
"12556","617962066",572
"115827","10534351",572
"2057","8897767252998",572
"35757","29601295",572
"51291","24177866664",572
"1478","14370641837",572
"32094","205407091285",572
"32510","122176847984",572
"45332","2380289839",572
"95847","19595244442",572
"1725","39539452865163",572
"16174","456236549190",572
"25409","22397881173572",572
"1080","706084640613",572
"16076","2391394797362",572
"3656","791586639197",572
"33802","3572943364108",572
"39942","511723025727",572
"1584","11026330060007",572
"571","443642168408",572
"43946","100112562488",572
"4071","1339271434672",572
"17248","1624409133773",572
"434","3624463393820",572
"53913","29855204197",572
"70276","21282084113",572
"17419","25030483192",572
"40184","190554043132",572
"32581","53915073743",572
"5490","131170582350",572
"84232","50522981298",572
"49337","51945359",572
"4522","2017353024367",572
"930","95861511805",572
"1778","467498953354",572
"1362","14262878451",572
"90378","19998578546",572
"55662","182566413903",572
"69654","75449343",572
"1909","359543124424",572
"82304","320298768787",572
"77846","68498990837",572
"26988","6640856900743",572
"32049","104613359741",572
"1623","353566921411",572
"82101","113047332233",572
"64480","259183103264",572
"56827","11497068912",572
"114457","7586070019",572
"25936","11162531919",572
"30823","1195562944116",572
"51236","43492273599",572
"48728","1534455688894",572
"576","229710565254",572
"12327","17428750059284",572
"1314","1081643665",572
"751","215179466951900",572
"160","22357322078708",572
"46071","116915110632",572
"29056","36699132669",572
"3337","39832517835",572
"1494","2129163348701",572
"19772","48276641765",572
"874","3782953848529",572
"16099","543239155",572
"11461","24577057",572
"6238","106931575492",572
"47079","1307610970098",572
"6502","271223138267",572
"55922","33784036130",572
"63968","4790130997",572
"71700","19779421",572
"53942","334411970833877",572
"40098","95467094097",572
"5127","5070263036968",572
"45753","579016069161",572
"101457","50465238051",572
"8624","2330270437917",572
"6641","17986921633",572
"93969","7929825372",572
"53871","968092984659",572
"54985","826863657",572
"304","161337933518",572
"17443","1081321137",572
"12219","1086384518",572
"342","34614566241",572
"151","558343224987",572
"97836","47810299",572
"8","50405666058693",572
"26742","57513570138",572
"96083","100840828867",572
"110119","1005726485509",572
"1985","20084077512759",572
"1064","290267661",572
"99069","1911973000",572
"33689","122716791779",572
"139","45634873176057",572
"63008","1580582148140",572
"38346","90937682183",572
"40062","28105544",572
"10697","9355758410163",572
"94524","1365542800",572
"36538","47949962195929",572
"62","634022733815",572
"69692","30081408389",572
"18280","4144042451",572
"46863","1462816022283",572
"51133","16441304555",572
"1682","12163976012",572
"20350","4395013667887",572
"741","8511521375",572
"42047","10200180886115",572
"13","3267535779619",572
"1563","3349976267696",572
"4069","782281736793",572
"85503","9698173881",572
"16131","50909787805",572
"35597","869636733407",572
"49241","5723068088",572
"77797","92171442667",572
"38835","178252613389",572
"19828","7884148",572
"1575","22163243281772",572
"1744","938733137657",572
"34089","38155284053",572
"45098","170124630426",572
"209","343130005468",572
"1116","519989173858",572
"94196","20356367654",572
"37414","3830531386534",572
"31638","123558878457",572
"43321","160778993932",572
"30306","7218371104747",572
"128","706436840910",572
"6643","466190401632",572
"5613","236736310407",572
"31823","24934684067",572
"55096","27015060156",572
"105","301677071093",572
"1323","2184620070",572
"12426","10604765336228",572
"59471","201455654137",572
"33505","792819773605",572
"172","1883469",572
"2146","3496482988390",572
"57161","181349597480",572
"3428","1309357708686",572
"62834","26043933626",572
"28851","42670745435027",572
"17228","217841588",572
"2876","4127425422158",572
"53328","113780938206",572
"1871","99421209536",572
"317","6235788230",572
"498","2286990092550",572
"52975","35868667381",572
"1950","17106492755",572
"102321","67940785443",572
"26668","126542167218",572
"28512","1968351188586",572
"2710","33195133043055",572
"7638","16146589832",572
"20562","1416696880512",572
"10525","1631815267496",572
"31993","11240220655",572
"20969","1967983861",572
"8125","4765929245",572
"625","202663918011",572
"1841","1873594020783",572
"45485","1070472004822",572
"32624","1234697134",572
"541","66424332379647",572
"22288","871271134434",572
"1815","505527476133",572
"29164","535339578",572
"71374","77597378552",572
"3108","455480912934",572
"37333","175150011782",572
"904","37853242998",572
"1180","81630887714",572
"6771","6649190135961",572
"3325","1633935911388",572
"14587","14993166824199",572
"388","361852025009",572
"69656","40370413654",572
"13054","357369050150",572
"1937","115116203665504",572
"59115","3183832807",572
"79689","495272",572
"9537","3962608627729",572
"13682","21339032705167",572
"20808","218747139366814",572
"33738","729115600140",572
"6599","1557326194284",572
"8093","54974638209",572
"91020","503195040",572
"23816","624577542262",572
"40411","3697324555674",572
"3049","210722459485",572
"14","7136824173041085",572
"27","173235139765798",572
"95761","7033269172",573
"60793","349086288471",573
"377","88655450074293",573
"8122","168255488743",573
"66598","115065676",573
"20375","1876317064224",573
"55399","505440039299",573
"5362","1294311511384",573
"2894","4639246309827",573
"14677","13003767698",573
"120241","9917929622",573
"110427","13532947",573
"13663","369971628344",573
"6533","11664797067513",573
"7014","402206514528",573
"1895","16243422511",573
"51211","9300346122",573
"52843","53380181318",573
"32423","693992990941",573
"113210","6797143",573
"60721","393803066409331",573
"80425","374875452269",573
"889","1098583124132",573
"89877","530831716676",573
"43895","132276035295",573
"23675","528156230811",573
"13292","253429810813",573
"22408","22752124677",573
"5474","1514126701",573
"99848","40260269372",573
"798","3880970715",573
"28093","6018683247",573
"85469","3609209414",573
"17357","327244670534",573
"61161","19688668342",573
"102855","5593487054",573
"21576","740419468347",573
"66385","12068017763",573
"15720","43198708123658",573
"10392","165270420576",573
"4895","11861884949046",573
"1227","1951631",573
"41975","44996871",573
"179","2799656231075",573
"12108","125937497967",573
"12148","1438104",573
"92754","555374386353",573
"2","120781893458",573
"47085","54619799854",573
"59790","102011047986",573
"23858","3739554040904",573
"99506","17953553281",573
"35471","50780176973",573
"21966","4429659676",573
"30777","7852634048",573
"9517","61814812675107",573
"5700","321020879178",573
"655","69437123414",573
"2207","50205118",573
"46353","112931143115",573
"1879","50027134001",573
"36751","1109559550273",573
"15794","125124490313",573
"788","2118550",573
"1846","1159525516082",573
"36833","507276958388",573
"22635","331312777",573
"974","33848087984092",573
"39861","2679182660281",573
"114183","22812807",573
"69471","72088907",573
"306","51135564345",573
"38178","63471511",573
"21980","235758848694",573
"6538","11088436156524",573
"48756","101056800478",573
"50816","15427062094",573
"4135","8878975561657",573
"13169","1752418131305",573
"738","170504860629",573
"61413","50322933592",573
"62388","200026936",573
"1481","16580515310",573
"767","22160075224",573
"21826","772968520249",573
"30572","1545454352",573
"11189","210122047561",573
"42091","34349411356",573
"18787","1700549933695",573
"32117","114856771058",573
"3135","1736799994064",573
"64335","1146977937",573
"4510","15100680120",573
"54873","204577082170",573
"77","51455106772",573
"57307","10961135671942",573
"4536","2381659728772",573
"42037","195948879365",573
"30922","97540027256",573
"53644","101689233914",573
"1132","239703646792",573
"3344","425049268",573
"75","120177657720",573
"3632","28690208470",573
"90369","36177843925",573
"25753","212157467357",573
"5166","16257754672804",573
"763","27125291243441",573
"62460","120654681",573
"18600","64930877608710",573
"82208","302210130079",573
"11437","2889873966",573
"143","63979319463",573
"495","2050922508",573
"703","80224753631177",573
"1877","1341885500983",573
"77060","117277354956",573
"34886","2105838155890",573
"25","2333345314372",573
"92703","1013361337",573
"53213","22029167978732",573
"100994","2888265",573
"33575","18072246606",573
"33655","129878648014",573
"3488","97903185187",573
"80","46514691280",573
"16992","25417310395",573
"35054","74498173340",573
"971","136998204592",573
"5481","830183204494",573
"415","215227545207",573
"33702","10384855579",573
"48","54704151867936",573
"7670","74889679759",573
"45094","40376756934",573
"3714","5658002104795",573
"26882","60181916162",573
"79959","43116407429",573
"379","203987548551",573
"20525","1166761513382",573
"24092","140622797",573
"37195","34765272040",573
"90668","35580640857",573
"45743","22024245567",573
"14511","1898528494219",573
"731","523982410154",573
"90771","23504442",573
"30457","25279496294",573
"9","11863064350",573
"43470","5629551007",573
"79325","423500506",573
"49038","256473457382",573
"1436","844425337722",573
"22781","858889851223",573
"44","97496608288",573
"61124","909778351504",573
"8619","1771618841029",573
"22396","407645472331",573
"71838","326695707",573
"44816","72165292689",573
"3028","5405434402142",573
"35627","143035086351",573
"75807","1604380638970",573
"12061","4125344647864",573
"963","36141915334342",573
"1359","396668923442",573
"46700","114953029772",573
"48509","400812191261",573
"59011","554613897843",573
"28618","5792755",573
"13288","679682645",573
"108778","5449209",573
"3799","18925205589348",573
"2305","2576964726",573
"45304","184287617",573
"32246","4425102000026",573
"1017","17663999963",573
"99668","43229761855",573
"27145","442209177913",573
"81557","82822004437",573
"6549","16800176904",573
"2030","56480077117758",573
"75397","0",573
"57385","16331702338",573
"92402","604179606608",573
"7594","411946437",573
"23662","47784705",573
"4090","181710859028",573
"37219","685575266702",573
"487","225486928125",573
"14202","89296829803",573
"5593","16602403446",573
"26755","153451026",573
"68507","590580061",573
"790","24426956803272",573
"6403","97630542",573
"18590","1348997611709",573
"40448","6135987113",573
"97863","14192717747",573
"3339","140299546",573
"8000","459131877492",573
"41421","2095494461421",573
"3451","95731366750",573
"10511","1107467419137",573
"35112","54606750705",573
"50936","15731308",573
"5005","821984748705",573
"346","276541716814",573
"15696","521680007523",573
"24300","468274314011",573
"104061","3317711606",573
"83524","318681320967",573
"94312","1047733233",573
"18717","9949594120009",573
"50","10780316510359",573
"54","7235267941",573
"52767","446815200808",573
"563","116374634966",573
"23673","86754877411",573
"51953","187999019657",573
"20265","16137146823",573
"2096","1621653467619",573
"55482","1428064477109",573
"16773","172558317031",573
"58945","108298005804",573
"43455","858046836886",573
"90714","69925578165",573
"88943","74477014830",573
"57012","51028570456",573
"221","216908121065",573
"23962","948744591627",573
"6985","832148289550",573
"35272","3002212026893",573
"115323","16380357336",573
"104160","7813731",573
"92616","744539229063",573
"312","1180253615673",573
"79747","213868988900",573
"53898","45667772514",573
"55279","120214901514",573
"93993","293073773",573
"51812","3026066199",573
"21680","71536081234",573
"48343","1006963",573
"40197","53507754677",573
"882","228129067145",573
"115456","86525565492",573
"23649","22735348061",573
"80026","16116552747",573
"32","365943702651",573
"35706","17554370215",573
"41839","1124830012617",573
"73640","10484650727",573
"10500","1931496662",573
"64207","102277713233",573
"84121","38847495336",573
"1344","105610704713",573
"99260","41179232694",573
"12529","362726523",573
"23886","5032830905909",573
"51854","224781190588",573
"114560","82997143",573
"108804","76542156",573
"32500","4174574",573
"48956","83447224869",573
"116209","308226606791",573
"62296","10009712828",573
"59796","24798003",573
"28344","18225221768",573
"1406","4991334625390",573
"120","3794588741",573
"65480","1240250055795",573
"52839","267563952",573
"3554","14061481390517",573
"6902","1129782594",573
"8939","279363882294",573
"2022","1331843706248",573
"1570","129750518700270",573
"43955","50202298519",573
"21921","1266366574569",573
"83674","21201905636",573
"59340","12536216267",573
"6","35146532076477",573
"17426","627475768",573
"7623","1057571599107",573
"273","33159318826",573
"49580","49348544594",573
"85590","138411665767",573
"46759","50917429903",573
"96355","6932514668444",573
"12118","3707537911",573
"1915","1114024292538",573
"42","69593005732527",573
"53162","891195352791",573
"457","91762374079",573
"108565","11640645341",573
"5356","176332342048",573
"16114","26132858776",573
"6857","228180943788",573
"4020","307949425047",573
"35014","35836466084",573
"33797","30406766843",573
"10648","2137189960",573
"6487","417202001269",573
"1931","1701226862223",573
"18248","184107172648",573
"845","5579276158741",573
"3505","85233222682",573
"20086","35472293",573
"483","444376115",573
"113741","38750459",573
"3101","318513018881",573
"32157","363786507597",573
"17456","14618268027",573
"11966","79960093887",573
"33591","21904597011",573
"59559","6512514",573
"43327","52161359777",573
"94480","5391081389229",573
"35631","1323452037005",573
"948","260801981570",573
"10366","1168131141048",573
"56879","32973811679",573
"62347","6590715",573
"38219","6104155043",573
"43538","2388788822",573
"1138","356898882548",573
"102611","13918525885",573
"2794","2557184653891",573
"169","21413937746",573
"3416","20936926970958",573
"1764","212296466403",573
"36998","557554765943",573
"28057","440370478106",573
"5097","32325693915",573
"53266","3884512247",573
"2745","7123802",573
"11300","16124034773",573
"59031","16364948233",573
"22733","11150004",573
"59113","5295280309",573
"79645","123430704948",573
"41446","10846945856902",573
"18119","28382869879",573
"33260","49057189493",573
"271","4634329206260",573
"51502","367411604313",573
"51651","73068292117",573
"55927","25223855493",573
"5706","91421124507",573
"74913","20662858657",573
"315","17513883168847",573
"92","332680536",573
"55318","36831702010",573
"52","61500677462",573
"38502","141111143394",573
"2735","540165367152",573
"12198","382427899212",573
"99","2003387713740",573
"58465","49764151488",573
"46549","9159320004",573
"7489","29364178078",573
"1240","18686799806",573
"1136","233346870042",573
"29313","25980464301",573
"14598","472633757401",573
"8091","53848305",573
"3277","426122833061",573
"9031","206750342440",573
"3576","29290919244615",573
"18649","296629878434",573
"97946","233804978851",573
"55881","13670602723482",573
"14787","20429752961",573
"1640","26090672304692",573
"16750","59525763056",573
"86092","184975998",573
"5260","767578732719",573
"60897","15263395415",573
"15397","516691023",573
"2580","273842067325",573
"38274","45794551348",573
"73130","3568235566",573
"32330","72696308333",573
"275","6614424486",573
"86087","30179750589",573
"54051","72651915924",573
"82143","21629297451",573
"8754","5580931869",573
"385","31525468054271",573
"835","88246974055978",573
"146","23369018861405",573
"80288","1365210009560",573
"45460","8106658029",573
"38706","73799371893",573
"112605","22555419060",573
"31935","18619505317",573
"49339","101321905557",573
"1","59380989101087",573
"1772","2583297537408",573
"38519","6718487039",573
"45666","119751762973",573
"37317","171150788335",573
"15647","15898047780407",573
"100927","38787048268",573
"25481","1928595723",573
"43191","200219495378",573
"35201","28210484",573
"85501","10051630455",573
"22534","3503470654",573
"2244","20593496386",573
"42808","2527152753",573
"38581","382766292196",573
"32525","50416337602",573
"15487","4037858112425",573
"646","262890279",573
"22676","1255421551",573
"15848","78630516494",573
"979","11497850536442",573
"1998","76662658745",573
"47111","422706489",573
"20959","1585406148534",573
"8709","14632443",573
"108978","11287258706",573
"1884","5690699929844",573
"108856","1858423888",573
"111537","19013775",573
"94519","1558930176492",573
"9814","149560754910",573
"247","723330587216",573
"8893","11911723288",573
"12160","341145883313",573
"640","56687904511826",573
"371","7375405090287",573
"1438","1090601227926",573
"53667","3251096794707",573
"57248","35780345566",573
"1865","3830559620",573
"3126","380098450075",573
"7965","465287971805",573
"5341","28580877695",573
"11248","137781937884",573
"22831","6465178052",573
"21684","65233464603",573
"45276","98289687440",573
"33604","938950725",573
"3293","183163458560",573
"3372","196384063947",573
"94250","52998683",573
"2188","4063255110",573
"53656","10649903944",573
"59","630554613118",573
"41892","4165272958",573
"612","228737483925250",573
"61104","36252937257",573
"26841","84382339",573
"154","1251308075136",573
"88","724565976439",573
"49344","152299586228",573
"46276","66885969074",573
"1508","196874872981",573
"49791","43671253619",573
"960","403905267226",573
"3206","523810782737",573
"102801","401190615830",573
"14704","43082571951604",573
"594","415791134",573
"64252","1265663078",573
"3241","2486574993755",573
"28717","74403967688",573
"5528","1948534956895",573
"40368","742219842073",573
"3813","104028900",573
"68","5655873195328",573
"30753","26505312263",573
"17092","754403613908",573
"3025","1092306586",573
"30538","2326576365216",573
"7757","328541908",573
"35761","3215429885",573
"32270","486141771138",573
"6227","166419931731",573
"22592","85289210",573
"2777","712731414497",573
"51011","249560241",573
"27296","1875766338637",573
"957","7844360872803",573
"1040","39647460573",573
"46063","45086704767",573
"22773","591593154634",573
"17023","824836752",573
"55728","135551930",573
"2814","3319139859513",573
"1948","407391805439268",573
"62619","26614565961",573
"41828","285023915233",573
"778","426958988610",573
"23","4948424624542",573
"48220","26467389",573
"27045","61102229802",573
"7837","104049872202",573
"48656","2403121024",573
"54064","48225925148",573
"43792","15270317074",573
"14458","23847620691",573
"55382","72451901",573
"53308","442469459143",573
"3214","1025655768214",573
"15990","34523186386",573
"99735","15437606279",573
"34910","169946444825",573
"15340","126789764037331",573
"51032","10308922053127",573
"40494","11566871035",573
"1236","542479236056",573
"14552","14774831",573
"3511","640718869919",573
"40286","1830165203380",573
"11434","642501403341",573
"51818","1242279175",573
"55679","92581521612",573
"7599","736170786822",573
"59045","15033378428",573
"20437","233188553611",573
"9621","350298593",573
"22570","24155913959777",573
"43317","82043335169",573
"14834","136864403690",573
"278","67036421216565",573
"28","1040089733517",573
"3590","71884185013",573
"78037","37272855",573
"51067","2629195394",573
"37045","16741421092539",573
"99518","1578400944",573
"66308","591588259",573
"21756","556128455",573
"3801","342342172711",573
"52901","43041074552",573
"33499","1805843214",573
"59403","2778344688574",573
"75830","25691842747",573
"44748","8741781782453",573
"16727","166314527975",573
"38710","366464722",573
"50669","645348663692",573
"1913","718578949252",573
"923","256680614186",573
"298","124329561697",573
"36","1304479",573
"24148","242538805",573
"41458","12238625",573
"33851","467116539069",573
"5608","150793742",573
"351","23222923709290",573
"38","10961788074193",573
"9493","12622863560725",573
"3786","1098596548891",573
"109","8819081",573
"79641","31064602829",573
"108082","11697585834",573
"1776","1506678456938",573
"42031","221281628420193",573
"71284","963001181928",573
"4073","3566442",573
"1414","6077825785638",573
"3540","244510041962",573
"34","48248981648155",573
"54937","69701558760",573
"10435","14032606811",573
"32452","11794346146",573
"15441","7559086857981",573
"56969","20116217103",573
"18909","19929349272746",573
"54899","1867917675",573
"79524","44962141184",573
"28641","105306319371",573
"1003","10441288340236",573
"60709","2540311830",573
"269","1453514054",573
"112610","6852588011",573
"49845","98414298755",573
"73206","804786382063",573
"79824","11643769000",573
"38145","85753151924",573
"712","2577349478975",573
"40561","2071002303839",573
"40181","714655328282",573
"11","186801755663137",573
"130","20175579020",573
"13112","55471347681",573
"43193","512090833525",573
"12075","78223687680",573
"80499","22395441945479",573
"51674","15053102721016",573
"51972","5330624844",573
"4010","1440816627189",573
"46035","329479707653",573
"23770","58131023940283",573
"51496","2767414085569",573
"17112","168596876080",573
"15644","344354421117",573
"2211","577597241615",573
"25836","672393573775",573
"48865","33361058",573
"977","1123288108618",573
"438","5253730172832",573
"2640","794505584702",573
"77496","846035317",573
"609","283249634047",573
"40143","440806285",573
"101079","1870038508",573
"38607","445821236665",573
"7746","1598047845783",573
"155","85992612389507",573
"66183","3885307199",573
"37057","51986907022",573
"3864","136196344943",573
"43348","1595588516",573
"24322","3295253278991",573
"46667","27754958597",573
"7627","58199244872",573
"1069","1819903318492",573
"49127","2278289693",573
"21852","17986656968",573
"197","44499286301558",573
"3282","20159537404674",573
"5521","383842355286",573
"902","2628694",573
"85858","55517653896",573
"24914","89381020809",573
"43500","416447001",573
"36915","2212891411",573
"14324","253977453098",573
"99845","3187506686",573
"2084","4236981086126",573
"71645","77468658111",573
"13381","11953797102",573
"30226","9053159308",573
"12556","804163817",573
"115827","10534351",573
"2057","8920487833470",573
"35757","29608383",573
"51291","24169355213",573
"1478","14310618619",573
"32094","205456740832",573
"32510","122243610469",573
"45332","2381251095",573
"95847","19791462231",573
"1725","39391640157185",573
"16174","456368741537",573
"25409","22403422974331",573
"1080","707028700893",573
"16076","2389013327399",573
"3656","791731971406",573
"33802","3577163878806",573
"39942","481084361163",573
"1584","10918712262673",573
"571","443806603099",573
"43946","100149250558",573
"4071","1339159749719",573
"17248","1628565224367",573
"434","3626530192716",573
"53913","29494959056",573
"70276","21289062469",573
"17419","25039524244",573
"40184","190433732286",573
"32581","53928790932",573
"5490","131355070990",573
"84232","50542811144",573
"49337","51965769",573
"4522","1999783062997",573
"930","94884869781",573
"1778","466377348801",573
"1362","14916051167",573
"90378","20006154522",573
"55662","182932806505",573
"69654","75469758",573
"1909","359671169244",573
"82304","315555223454",573
"77846","68520894542",573
"26988","6642983545102",573
"32049","104613365742",573
"1623","353687625404",573
"82101","113079954929",573
"64480","259316224238",573
"56827","11497394274",573
"114457","7588333100",573
"25936","11165698835",573
"30823","1196573615679",573
"51236","43509403687",573
"48728","1535697729326",573
"576","199633976724",573
"12327","17493401948160",573
"1314","1081643665",573
"751","215989628063979",573
"160","22380067422387",573
"46071","117400685558",573
"29056","25572957108",573
"3337","39840426557",573
